"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC","ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of committers","Number of developer commits","Number of previous modifications","Number of previous fixes","bug"
"L5414","ContextAwareAction.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/ContextAwareAction.java","L5409","1","0","5","0","25","96","L5407","ContextAwareAction.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/ContextAwareAction.java","L5402","1","0","25","1","70","1","0","0"
"L5415","ContextAwareMenu.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/ContextAwareMenu.java","L5409","7","0","8","0","51","138"
"L5416","FeedCycleRenderer.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/FeedCycleRenderer.java","L5409","23","0","0","0","188","326"
"L5417","FeedManagerImpl.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/FeedManagerImpl.java","L5409","2","0","2","1","19","56"
"L5418","FeedRenderingPool.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/FeedRenderingPool.java","L5409","32","0","0","0","272","406"
"L5419","FeedView.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/FeedView.java","L5409","27","0","18","0","217","425"
"L5420","FileChooser.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/FileChooser.java","L5409","3","0","12","0","89","221","L5413","FileChooser.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/FileChooser.java","L5402","3","0","89","0","0","1","0","0"
"L5421","FrameUtil.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/FrameUtil.java","L5409","1","0","2","0","9","46"
"L5422","GroupAction.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/GroupAction.java","L5409","1","0","5","0","19","86"
"L5423","MCTMutableTreeNode.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/MCTMutableTreeNode.java","L5409","15","0","18","3","154","336","L5416","MCTMutableTreeNode.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/MCTMutableTreeNode.java","L5402","15","0","154","1","70","1","0","0"
"L5424","MCTViewManifestationInfo.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/MCTViewManifestationInfo.java","L5409","1","0","42","0","61","356"
"L5425","MCTViewManifestationInfoImpl.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/MCTViewManifestationInfoImpl.java","L5409","16","0","3","44","290","406"
"L5426","MenuItemInfo.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/MenuItemInfo.java","L5409","1","0","10","0","44","144"
"L5427","MenuSection.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/MenuSection.java","L5409","6","0","5","0","31","77"
"L5428","NamingContext.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/NamingContext.java","L5409","1","0","3","0","5","42"
"L5429","OptionBox.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/OptionBox.java","L5409","7","0","4","0","72","263","L5422","OptionBox.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/OptionBox.java","L5402","7","0","72","1","70","3","0","0"
"L5431","Request.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/Request.java","L5409","3","0","4","3","28","72"
"L5432","RowSize.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/RowSize.java","L5409","1","0","5","0","19","84"
"L5433","SelectionProvider.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/SelectionProvider.java","L5409","1","0","5","0","10","68"
"L5434","TableHolderManifestation.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/TableHolderManifestation.java","L5409","1","0","2","0","5","39"
"L5435","TwiddleView.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/TwiddleView.java","L5409","1","0","3","0","6","49"
"L5436","Twistie.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/Twistie.java","L5409","3","0","2","0","41","113"
"L5437","View.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/View.java","L5409","23","0","27","6","336","649","L5430","View.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/View.java","L5402","23","0","336","1","70","1","0","0"
"L5438","ViewListener.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/ViewListener.java","L5409","1","0","2","0","6","45"
"L5439","ViewProvider.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/ViewProvider.java","L5409","1","0","2","0","4","37"
"L5440","ViewRoleSelection.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/ViewRoleSelection.java","L5409","2","0","2","3","27","62"
"L5430","package-info.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/package-info.java","L5409","1","0","0","0","1","32"
"L5505","GUIUtil.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/util/GUIUtil.java","L5504","2","0","2","0","19","67","L5498","GUIUtil.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/util/GUIUtil.java","L5497","2","0","19","1","70","1","0","0"
"L5506","package-info.java","mctcore/src/main/java/gov/nasa/arc/mct/gui/util/package-info.java","L5504","1","0","0","0","1","26"
"L30774","IIdentityManager.java","mctcore/src/main/java/gov/nasa/arc/mct/identitymgr/IIdentityManager.java","L30773","1","0","4","0","6","66"
"L31458","ComponentLoader.java","mctcore/src/main/java/gov/nasa/arc/mct/loader/ComponentLoader.java","L31457","1","0","4","0","7","47"
"L31459","package-info.java","mctcore/src/main/java/gov/nasa/arc/mct/loader/package-info.java","L31457","1","0","0","0","1","37"
"L31472","LockObserver.java","mctcore/src/main/java/gov/nasa/arc/mct/lock/manager/LockObserver.java","L31471","1","0","4","0","6","45"
"L31473","package-info.java","mctcore/src/main/java/gov/nasa/arc/mct/lock/manager/package-info.java","L31471","1","0","0","0","1","5","L31376","package-info.java","mctcore/src/main/java/gov/nasa/arc/mct/lock/manager/package-info.java","L31374","1","0","1","1","70","1","0","0"
"L31495","DefaultComponentProvider.java","mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/DefaultComponentProvider.java","L31494","1","0","2","0","5","41","L31398","DefaultComponentProvider.java","mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/DefaultComponentProvider.java","L31397","1","0","5","0","0","1","0","0"
"L31497","PersistenceProvider.java","mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/PersistenceProvider.java","L31494","1","0","15","0","25","114","L31400","PersistenceProvider.java","mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/PersistenceProvider.java","L31397","1","0","25","2","70","6","0","0"
"L31498","Platform.java","mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/Platform.java","L31494","1","0","17","1","30","167","L31401","Platform.java","mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/Platform.java","L31397","1","0","30","1","70","1","0","0"
"L31499","PlatformAccess.java","mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/PlatformAccess.java","L31494","1","0","4","0","15","62"
"L31500","RoleAccess.java","mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/RoleAccess.java","L31494","14","0","9","1","70","153","L31403","RoleAccess.java","mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/RoleAccess.java","L31397","14","0","70","1","70","1","0","0"
"L31501","RoleService.java","mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/RoleService.java","L31494","1","0","8","0","12","85"
"L31502","SubscriptionManager.java","mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/SubscriptionManager.java","L31494","1","0","4","0","6","51"
"L31503","WindowManager.java","mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/WindowManager.java","L31494","1","0","7","0","13","85"
"L31496","package-info.java","mctcore/src/main/java/gov/nasa/arc/mct/platform/spi/package-info.java","L31494","1","0","0","0","1","33"
"L32260","ExecutionResult.java","mctcore/src/main/java/gov/nasa/arc/mct/policy/ExecutionResult.java","L32259","1","0","8","0","32","100"
"L32262","Policy.java","mctcore/src/main/java/gov/nasa/arc/mct/policy/Policy.java","L32259","1","0","2","0","4","41"
"L32263","PolicyContext.java","mctcore/src/main/java/gov/nasa/arc/mct/policy/PolicyContext.java","L32259","3","0","7","0","40","137"
"L32264","PolicyInfo.java","mctcore/src/main/java/gov/nasa/arc/mct/policy/PolicyInfo.java","L32259","1","0","6","0","36","159","L32163","PolicyInfo.java","mctcore/src/main/java/gov/nasa/arc/mct/policy/PolicyInfo.java","L32158","1","0","36","1","70","1","0","0"
"L32261","package-info.java","mctcore/src/main/java/gov/nasa/arc/mct/policy/package-info.java","L32259","1","0","0","0","1","31"
"L32386","UserProfile.java","mctcore/src/main/java/gov/nasa/arc/mct/profile/UserProfile.java","L32384","1","0","3","0","11","49"
"L32385","package-info.java","mctcore/src/main/java/gov/nasa/arc/mct/profile/package-info.java","L32384","1","0","0","0","1","26"
"L32396","ExternalComponentRegistryImpl.java","mctcore/src/main/java/gov/nasa/arc/mct/registry/ExternalComponentRegistryImpl.java","L32395","25","0","12","13","244","410","L32289","ExternalComponentRegistryImpl.java","mctcore/src/main/java/gov/nasa/arc/mct/registry/ExternalComponentRegistryImpl.java","L32288","25","0","244","1","70","2","0","0"
"L32397","package-info.java","mctcore/src/main/java/gov/nasa/arc/mct/registry/package-info.java","L32395","1","0","0","0","1","32"
"L32682","AddChildEvent.java","mctcore/src/main/java/gov/nasa/arc/mct/roles/events/AddChildEvent.java","L32681","1","0","7","0","31","115"
"L32683","FocusEvent.java","mctcore/src/main/java/gov/nasa/arc/mct/roles/events/FocusEvent.java","L32681","1","0","3","0","15","63"
"L32685","PropertyChangeEvent.java","mctcore/src/main/java/gov/nasa/arc/mct/roles/events/PropertyChangeEvent.java","L32681","1","0","5","0","23","91"
"L32686","ReloadEvent.java","mctcore/src/main/java/gov/nasa/arc/mct/roles/events/ReloadEvent.java","L32681","1","0","2","0","8","52"
"L32687","RemoveChildEvent.java","mctcore/src/main/java/gov/nasa/arc/mct/roles/events/RemoveChildEvent.java","L32681","1","0","3","0","14","66"
"L32684","package-info.java","mctcore/src/main/java/gov/nasa/arc/mct/roles/events/package-info.java","L32681","1","0","0","0","1","30"
"L32676","package-info.java","mctcore/src/main/java/gov/nasa/arc/mct/roles/package-info.java","L32675","1","0","0","0","1","53"
"L32817","TimeService.java","mctcore/src/main/java/gov/nasa/arc/mct/services/activity/TimeService.java","L32815","1","0","5","0","16","93","L32710","TimeService.java","mctcore/src/main/java/gov/nasa/arc/mct/services/activity/TimeService.java","L32708","1","0","16","3","70","5","0","0"
"L32816","package-info.java","mctcore/src/main/java/gov/nasa/arc/mct/services/activity/package-info.java","L32815","1","0","0","0","1","31"
"L32836","ConnectionStatusConstants.java","mctcore/src/main/java/gov/nasa/arc/mct/services/adapter/ConnectionStatusConstants.java","L32835","1","0","1","0","8","45"
"L32837","package-info.java","mctcore/src/main/java/gov/nasa/arc/mct/services/adapter/package-info.java","L32835","1","0","0","0","1","32"
"L32853","AbstractComponentProvider.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/AbstractComponentProvider.java","L32852","1","0","1","7","35","74"
"L32854","AbstractProviderDelegate.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/AbstractProviderDelegate.java","L32852","1","0","1","4","16","49"
"L32855","ComponentProvider.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/ComponentProvider.java","L32852","1","0","8","0","13","85"
"L32856","ComponentRegistry.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/ComponentRegistry.java","L32852","1","0","4","0","8","74","L32749","ComponentRegistry.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/ComponentRegistry.java","L32745","1","0","8","1","70","1","0","0"
"L32857","ComponentType.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/ComponentType.java","L32852","1","0","1","0","7","49"
"L32858","ComponentTypeInfo.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/ComponentTypeInfo.java","L32852","6","0","13","2","77","211"
"L32859","CreateWizardUI.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/CreateWizardUI.java","L32852","1","0","3","0","8","55"
"L32860","FeedManager.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/FeedManager.java","L32852","1","0","2","0","4","48"
"L32861","MenuManager.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/MenuManager.java","L32852","1","0","3","0","7","62"
"L32863","PluginStartupStatus.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/PluginStartupStatus.java","L32852","1","0","7","0","28","97"
"L32864","PolicyManager.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/PolicyManager.java","L32852","1","0","2","0","6","58"
"L32865","ProviderDelegate.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/ProviderDelegate.java","L32852","1","0","5","0","7","62"
"L32866","ProviderDelegateService.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/ProviderDelegateService.java","L32852","1","0","2","0","5","49"
"L32867","SearchProvider.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/SearchProvider.java","L32852","1","0","3","0","6","44"
"L32868","StatusAreaWidgetInfo.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/StatusAreaWidgetInfo.java","L32852","3","0","3","0","19","58","L32761","StatusAreaWidgetInfo.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/StatusAreaWidgetInfo.java","L32745","3","0","19","1","70","1","0","0"
"L32869","StatusAreaWidgetRegistry.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/StatusAreaWidgetRegistry.java","L32852","1","0","2","0","5","49"
"L32870","ViewInfo.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/ViewInfo.java","L32852","13","0","11","3","110","223"
"L32871","ViewType.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/ViewType.java","L32852","1","0","1","0","13","100"
"L32862","package-info.java","mctcore/src/main/java/gov/nasa/arc/mct/services/component/package-info.java","L32852","1","0","0","0","1","32"
"L33188","ComponentInitializer.java","mctcore/src/main/java/gov/nasa/arc/mct/services/internal/component/ComponentInitializer.java","L33187","1","0","14","0","20","116","L33080","ComponentInitializer.java","mctcore/src/main/java/gov/nasa/arc/mct/services/internal/component/ComponentInitializer.java","L33079","1","0","20","2","70","8","0","0"
"L33189","CoreComponentRegistry.java","mctcore/src/main/java/gov/nasa/arc/mct/services/internal/component/CoreComponentRegistry.java","L33187","1","0","4","0","12","66","L33081","CoreComponentRegistry.java","mctcore/src/main/java/gov/nasa/arc/mct/services/internal/component/CoreComponentRegistry.java","L33079","1","0","12","1","70","1","0","0"
"L33190","MCTCountDownLatch.java","mctcore/src/main/java/gov/nasa/arc/mct/services/internal/component/MCTCountDownLatch.java","L33187","1","0","3","0","5","41"
"L33192","Updatable.java","mctcore/src/main/java/gov/nasa/arc/mct/services/internal/component/Updatable.java","L33187","1","0","9","0","13","80","L33084","Updatable.java","mctcore/src/main/java/gov/nasa/arc/mct/services/internal/component/Updatable.java","L33079","1","0","13","2","70","8","0","0"
"L33193","User.java","mctcore/src/main/java/gov/nasa/arc/mct/services/internal/component/User.java","L33187","2","0","4","0","20","84","L33085","User.java","mctcore/src/main/java/gov/nasa/arc/mct/services/internal/component/User.java","L33079","2","0","20","1","70","1","0","0"
"L33233","MCTCountDownLatchImpl.java","mctcore/src/main/java/gov/nasa/arc/mct/services/internal/component/impl/MCTCountDownLatchImpl.java","L33232","1","0","2","2","17","54"
"L33234","package-info.java","mctcore/src/main/java/gov/nasa/arc/mct/services/internal/component/impl/package-info.java","L33232","1","0","0","0","1","26"
"L33191","package-info.java","mctcore/src/main/java/gov/nasa/arc/mct/services/internal/component/package-info.java","L33187","1","0","0","0","1","26"
"L33300","ServiceLocator.java","mctcore/src/main/java/gov/nasa/arc/mct/services/serviceLocator/ServiceLocator.java","L33298","1","0","5","0","14","72"
"L33299","package-info.java","mctcore/src/main/java/gov/nasa/arc/mct/services/serviceLocator/package-info.java","L33298","1","0","0","0","1","26"
"L34000","BatchLoader.java","mctcore/src/main/java/gov/nasa/arc/mct/util/BatchLoader.java","L33999","1","0","7","0","16","93","L33888","BatchLoader.java","mctcore/src/main/java/gov/nasa/arc/mct/util/BatchLoader.java","L33887","1","0","16","2","590","4","0","0"
"L34001","BatchLoaderImpl.java","mctcore/src/main/java/gov/nasa/arc/mct/util/BatchLoaderImpl.java","L33999","74","0","2","6","549","736","L33889","BatchLoaderImpl.java","mctcore/src/main/java/gov/nasa/arc/mct/util/BatchLoaderImpl.java","L33887","74","0","549","2","590","4","0","0"
"L34002","ComponentUtil.java","mctcore/src/main/java/gov/nasa/arc/mct/util/ComponentUtil.java","L33999","5","0","3","0","21","65"
"L34003","IdGenerator.java","mctcore/src/main/java/gov/nasa/arc/mct/util/IdGenerator.java","L33999","1","0","5","0","23","83"
"L34004","LinkedHashSet.java","mctcore/src/main/java/gov/nasa/arc/mct/util/LinkedHashSet.java","L33999","14","0","5","3","118","186"
"L34005","ParameterInfo.java","mctcore/src/main/java/gov/nasa/arc/mct/util/ParameterInfo.java","L33999","5","0","4","2","30","74","L33893","ParameterInfo.java","mctcore/src/main/java/gov/nasa/arc/mct/util/ParameterInfo.java","L33887","5","0","30","2","590","4","0","0"
"L34006","PersistedTaxonomyInfo.java","mctcore/src/main/java/gov/nasa/arc/mct/util/PersistedTaxonomyInfo.java","L33999","1","0","12","0","46","128","L33894","PersistedTaxonomyInfo.java","mctcore/src/main/java/gov/nasa/arc/mct/util/PersistedTaxonomyInfo.java","L33887","1","0","46","2","590","4","0","0"
"L29819","AbstractComponentTest.java","mctcore/src/test/java/gov/nasa/arc/mct/components/AbstractComponentTest.java","L29818","2","0","0","15","154","206","L29723","AbstractComponentTest.java","mctcore/src/test/java/gov/nasa/arc/mct/components/AbstractComponentTest.java","L29722","2","0","154","2","590","8","0","0"
"L29820","JAXBModelStatePersistenceTest.java","mctcore/src/test/java/gov/nasa/arc/mct/components/JAXBModelStatePersistenceTest.java","L29818","1","0","2","4","47","92"
"L29821","TestDetectGraphicsDevices.java","mctcore/src/test/java/gov/nasa/arc/mct/components/TestDetectGraphicsDevices.java","L29818","4","0","0","7","40","71"
