"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC","ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous modifications","Number of previous fixes","Number of committers","Number of developer commits","bug"
"L7074","WeightedPathRepresentation.java","community/server/src/main/java/org/neo4j/server/rest/repr/WeightedPathRepresentation.java","L7032","1","0","0","3","14","37","L7056","WeightedPathRepresentation.java","community/server/src/main/java/org/neo4j/server/rest/repr/WeightedPathRepresentation.java","L7014","1","0","14","8","0","6","2319","0"
"L8302","CompactJsonFormat.java","community/server/src/main/java/org/neo4j/server/rest/repr/formats/CompactJsonFormat.java","L8301","11","0","0","6","199","252","L8284","CompactJsonFormat.java","community/server/src/main/java/org/neo4j/server/rest/repr/formats/CompactJsonFormat.java","L8283","11","0","199","13","0","7","1296","0"
"L8303","HtmlFormat.java","community/server/src/main/java/org/neo4j/server/rest/repr/formats/HtmlFormat.java","L8301","15","0","0","6","346","395","L8285","HtmlFormat.java","community/server/src/main/java/org/neo4j/server/rest/repr/formats/HtmlFormat.java","L8283","15","0","346","13","0","7","310","0"
"L8304","JsonFormat.java","community/server/src/main/java/org/neo4j/server/rest/repr/formats/JsonFormat.java","L8301","12","0","0","6","115","150","L8286","JsonFormat.java","community/server/src/main/java/org/neo4j/server/rest/repr/formats/JsonFormat.java","L8283","12","0","115","14","0","8","5350","0"
"L8305","ListWrappingWriter.java","community/server/src/main/java/org/neo4j/server/rest/repr/formats/ListWrappingWriter.java","L8301","1","0","0","2","44","73","L8287","ListWrappingWriter.java","community/server/src/main/java/org/neo4j/server/rest/repr/formats/ListWrappingWriter.java","L8283","1","0","44","3","0","2","1296","0"
"L8306","MapWrappingWriter.java","community/server/src/main/java/org/neo4j/server/rest/repr/formats/MapWrappingWriter.java","L8301","1","0","0","3","49","79","L8288","MapWrappingWriter.java","community/server/src/main/java/org/neo4j/server/rest/repr/formats/MapWrappingWriter.java","L8283","1","0","49","3","0","2","1296","0"
"L8307","NullFormat.java","community/server/src/main/java/org/neo4j/server/rest/repr/formats/NullFormat.java","L8301","7","0","0","6","95","130","L8289","NullFormat.java","community/server/src/main/java/org/neo4j/server/rest/repr/formats/NullFormat.java","L8283","7","0","95","10","0","7","505","0"
"L8308","StreamingJsonFormat.java","community/server/src/main/java/org/neo4j/server/rest/repr/formats/StreamingJsonFormat.java","L8301","23","0","0","16","374","444","L8290","StreamingJsonFormat.java","community/server/src/main/java/org/neo4j/server/rest/repr/formats/StreamingJsonFormat.java","L8283","23","0","374","17","0","6","1636","0"
"L8309","StreamingJsonUtils.java","community/server/src/main/java/org/neo4j/server/rest/repr/formats/StreamingJsonUtils.java","L8301","13","0","0","2","52","81","L8291","StreamingJsonUtils.java","community/server/src/main/java/org/neo4j/server/rest/repr/formats/StreamingJsonUtils.java","L8283","13","0","52","9","0","5","5350","0"
"L8310","UrlFormFormat.java","community/server/src/main/java/org/neo4j/server/rest/repr/formats/UrlFormFormat.java","L8301","7","0","0","6","114","152","L8292","UrlFormFormat.java","community/server/src/main/java/org/neo4j/server/rest/repr/formats/UrlFormFormat.java","L8283","7","0","114","11","0","6","1296","0"
"L10041","RFC1123.java","community/server/src/main/java/org/neo4j/server/rest/repr/util/RFC1123.java","L10040","3","0","0","5","55","88","L10023","RFC1123.java","community/server/src/main/java/org/neo4j/server/rest/repr/util/RFC1123.java","L10022","3","0","55","2","0","2","5350","0"
"L14761","AuthenticationException.java","community/server/src/main/java/org/neo4j/server/rest/security/AuthenticationException.java","L14760","1","0","1","2","15","47","L14736","AuthenticationException.java","community/server/src/main/java/org/neo4j/server/rest/security/AuthenticationException.java","L14735","1","0","15","4","0","4","7","0"
"L14762","AuthenticationExceptionMapper.java","community/server/src/main/java/org/neo4j/server/rest/security/AuthenticationExceptionMapper.java","L14760","2","0","1","1","27","57","L14737","AuthenticationExceptionMapper.java","community/server/src/main/java/org/neo4j/server/rest/security/AuthenticationExceptionMapper.java","L14735","2","0","27","4","0","4","7","0"
"L14763","SecurityFilter.java","community/server/src/main/java/org/neo4j/server/rest/security/SecurityFilter.java","L14760","11","0","0","7","109","153","L14738","SecurityFilter.java","community/server/src/main/java/org/neo4j/server/rest/security/SecurityFilter.java","L14735","11","0","109","14","0","8","5350","0"
"L14764","SecurityRule.java","community/server/src/main/java/org/neo4j/server/rest/security/SecurityRule.java","L14760","1","0","3","1","10","63","L14739","SecurityRule.java","community/server/src/main/java/org/neo4j/server/rest/security/SecurityRule.java","L14735","1","0","10","14","0","7","2319","0"
"L14765","UriPathWildcardMatcher.java","community/server/src/main/java/org/neo4j/server/rest/security/UriPathWildcardMatcher.java","L14760","1","0","0","3","13","36","L14740","UriPathWildcardMatcher.java","community/server/src/main/java/org/neo4j/server/rest/security/UriPathWildcardMatcher.java","L14735","1","0","13","6","0","4","505","0"
"L15035","AggregatingWriter.java","community/server/src/main/java/org/neo4j/server/rest/transactional/AggregatingWriter.java","L15034","2","0","0","0","20","45","L15010","AggregatingWriter.java","community/server/src/main/java/org/neo4j/server/rest/transactional/AggregatingWriter.java","L15009","2","0","20","1","0","1","1636","0"
"L15036","CommitOnSuccessfulStatusCodeRepresentationWriteHandler.java","community/server/src/main/java/org/neo4j/server/rest/transactional/CommitOnSuccessfulStatusCodeRepresentationWriteHandler.java","L15034","3","0","0","5","34","63","L15011","CommitOnSuccessfulStatusCodeRepresentationWriteHandler.java","community/server/src/main/java/org/neo4j/server/rest/transactional/CommitOnSuccessfulStatusCodeRepresentationWriteHandler.java","L15009","3","0","34","4","0","4","828","0"
"L15037","DeserializationException.java","community/server/src/main/java/org/neo4j/server/rest/transactional/DeserializationException.java","L15034","1","0","0","1","12","34","L15012","DeserializationException.java","community/server/src/main/java/org/neo4j/server/rest/transactional/DeserializationException.java","L15009","1","0","12","1","0","1","533","0"
"L15038","ExecutionResultSerializer.java","community/server/src/main/java/org/neo4j/server/rest/transactional/ExecutionResultSerializer.java","L15034","20","0","5","2","262","333","L15013","ExecutionResultSerializer.java","community/server/src/main/java/org/neo4j/server/rest/transactional/ExecutionResultSerializer.java","L15009","20","0","262","23","0","6","224","0"
"L15039","GraphExtractionWriter.java","community/server/src/main/java/org/neo4j/server/rest/transactional/GraphExtractionWriter.java","L15034","13","0","0","0","146","175","L15014","GraphExtractionWriter.java","community/server/src/main/java/org/neo4j/server/rest/transactional/GraphExtractionWriter.java","L15009","13","0","146","2","0","1","1636","0"
"L15040","Neo4jJsonCodec.java","community/server/src/main/java/org/neo4j/server/rest/transactional/Neo4jJsonCodec.java","L15034","11","0","0","2","87","117","L15015","Neo4jJsonCodec.java","community/server/src/main/java/org/neo4j/server/rest/transactional/Neo4jJsonCodec.java","L15009","11","0","87","6","2","3","2319","0"
"L15041","RestRepresentationWriter.java","community/server/src/main/java/org/neo4j/server/rest/transactional/RestRepresentationWriter.java","L15034","9","0","0","0","94","122","L15016","RestRepresentationWriter.java","community/server/src/main/java/org/neo4j/server/rest/transactional/RestRepresentationWriter.java","L15009","9","0","94","6","0","5","828","0"
"L15042","ResultDataContent.java","community/server/src/main/java/org/neo4j/server/rest/transactional/ResultDataContent.java","L15034","6","0","0","3","61","85","L15017","ResultDataContent.java","community/server/src/main/java/org/neo4j/server/rest/transactional/ResultDataContent.java","L15009","6","0","61","3","0","2","828","0"
"L15043","ResultDataContentWriter.java","community/server/src/main/java/org/neo4j/server/rest/transactional/ResultDataContentWriter.java","L15034","1","0","0","2","8","31","L15018","ResultDataContentWriter.java","community/server/src/main/java/org/neo4j/server/rest/transactional/ResultDataContentWriter.java","L15009","1","0","8","1","0","1","1636","0"
"L15044","RowWriter.java","community/server/src/main/java/org/neo4j/server/rest/transactional/RowWriter.java","L15034","2","0","0","0","23","46","L15019","RowWriter.java","community/server/src/main/java/org/neo4j/server/rest/transactional/RowWriter.java","L15009","2","0","23","1","0","1","1636","0"
"L15045","Statement.java","community/server/src/main/java/org/neo4j/server/rest/transactional/Statement.java","L15034","1","0","0","6","33","60","L15020","Statement.java","community/server/src/main/java/org/neo4j/server/rest/transactional/Statement.java","L15009","1","0","33","4","0","3","1636","0"
"L15046","StatementDeserializer.java","community/server/src/main/java/org/neo4j/server/rest/transactional/StatementDeserializer.java","L15034","27","0","0","3","190","234","L15021","StatementDeserializer.java","community/server/src/main/java/org/neo4j/server/rest/transactional/StatementDeserializer.java","L15009","27","0","190","19","0","6","310","0"
"L15048","TransactionFacade.java","community/server/src/main/java/org/neo4j/server/rest/transactional/TransactionFacade.java","L15034","2","0","1","5","46","94","L15023","TransactionFacade.java","community/server/src/main/java/org/neo4j/server/rest/transactional/TransactionFacade.java","L15009","2","0","46","17","2","6","828","0"
"L15049","TransactionFilter.java","community/server/src/main/java/org/neo4j/server/rest/transactional/TransactionFilter.java","L15034","1","0","0","4","38","65","L15024","TransactionFilter.java","community/server/src/main/java/org/neo4j/server/rest/transactional/TransactionFilter.java","L15009","1","0","38","1","0","1","310","0"
"L15050","TransactionHandle.java","community/server/src/main/java/org/neo4j/server/rest/transactional/TransactionHandle.java","L15034","17","0","1","6","226","280","L15025","TransactionHandle.java","community/server/src/main/java/org/neo4j/server/rest/transactional/TransactionHandle.java","L15009","17","0","226","45","0","10","1296","0"
"L15051","TransactionHandleRegistry.java","community/server/src/main/java/org/neo4j/server/rest/transactional/TransactionHandleRegistry.java","L15034","18","0","0","8","209","266","L15026","TransactionHandleRegistry.java","community/server/src/main/java/org/neo4j/server/rest/transactional/TransactionHandleRegistry.java","L15009","18","0","209","23","0","9","1296","0"
"L15052","TransactionRegistry.java","community/server/src/main/java/org/neo4j/server/rest/transactional/TransactionRegistry.java","L15034","1","0","1","5","10","41","L15027","TransactionRegistry.java","community/server/src/main/java/org/neo4j/server/rest/transactional/TransactionRegistry.java","L15009","1","0","10","10","0","4","5350","0"
"L15047","TransactionalRequestDispatcher.java","community/server/src/main/java/org/neo4j/server/rest/transactional/TransactionalRequestDispatcher.java","L15034","8","0","0","3","105","149","L15022","TransactionalRequestDispatcher.java","community/server/src/main/java/org/neo4j/server/rest/transactional/TransactionalRequestDispatcher.java","L15009","8","0","105","9","0","5","224","0"
"L15053","TransitionalPeriodTransactionMessContainer.java","community/server/src/main/java/org/neo4j/server/rest/transactional/TransitionalPeriodTransactionMessContainer.java","L15034","1","0","0","3","18","47","L15028","TransitionalPeriodTransactionMessContainer.java","community/server/src/main/java/org/neo4j/server/rest/transactional/TransitionalPeriodTransactionMessContainer.java","L15009","1","0","18","14","0","7","2319","0"
"L15054","TransitionalTxManagementKernelTransaction.java","community/server/src/main/java/org/neo4j/server/rest/transactional/TransitionalTxManagementKernelTransaction.java","L15034","5","0","0","0","64","92","L15029","TransitionalTxManagementKernelTransaction.java","community/server/src/main/java/org/neo4j/server/rest/transactional/TransitionalTxManagementKernelTransaction.java","L15009","5","0","64","12","0","7","2319","0"
"L15102","ErrorDocumentationGenerator.java","community/server/src/main/java/org/neo4j/server/rest/transactional/error/ErrorDocumentationGenerator.java","L15101","12","0","1","8","137","196","L15077","ErrorDocumentationGenerator.java","community/server/src/main/java/org/neo4j/server/rest/transactional/error/ErrorDocumentationGenerator.java","L15076","12","0","137","7","0","5","310","0"
"L15103","InternalBeginTransactionError.java","community/server/src/main/java/org/neo4j/server/rest/transactional/error/InternalBeginTransactionError.java","L15101","1","0","0","2","14","37","L15078","InternalBeginTransactionError.java","community/server/src/main/java/org/neo4j/server/rest/transactional/error/InternalBeginTransactionError.java","L15076","1","0","14","8","0","5","310","0"
"L15104","InvalidConcurrentTransactionAccess.java","community/server/src/main/java/org/neo4j/server/rest/transactional/error/InvalidConcurrentTransactionAccess.java","L15101","1","0","0","2","14","37","L15079","InvalidConcurrentTransactionAccess.java","community/server/src/main/java/org/neo4j/server/rest/transactional/error/InvalidConcurrentTransactionAccess.java","L15076","1","0","14","7","0","5","310","0"
"L15105","InvalidTransactionId.java","community/server/src/main/java/org/neo4j/server/rest/transactional/error/InvalidTransactionId.java","L15101","1","0","0","2","14","37","L15080","InvalidTransactionId.java","community/server/src/main/java/org/neo4j/server/rest/transactional/error/InvalidTransactionId.java","L15076","1","0","14","8","0","5","310","0"
